"SWSN_ID","SWSN_Site","EASTING","NORTHING"
2749,"LA 107404",693512.447651893,4029189.65803942
2750,"LA 133108",763513.885879993,4074304.40724424
2752,"LA 14780",714756.123080745,4003106.19279414
2754,"LA 1902",736446.475867793,4075827.32597333
2755,"LA 1913",753714.12881735,4086688.42199615
2756,"LA 19267",732287.911093116,4065942.63351908
2757,"LA 19402",713058.887276903,4050500.44232383
2758,"LA 2518",733103.21525614,4100342.10852449
2759,"LA 2610",752603.836266637,4067908.63497584
2760,"LA 29441",751303.643095508,4092737.17918827
2762,"LA 3027",753850.858571514,4063546.98817649
2763,"LA 3213",717610.716044083,4027172.73170404
2765,"LA 34848",757301.853031904,4075964.89734596
2766,"LA 37601",746335.625348523,4088940.67520393
2767,"LA 37617",740810.786226258,4086476.22792484
2768,"LA 50158",752500.806857377,4088693.72489958
2769,"LA 5596",690975.594238758,4012636.67169824
2770,"LA 5605",740854.328369573,4085977.99763189
2771,"LA 5624",764227.707974836,4081122.7086139
2772,"LA 60007",777861.264589787,4085184.63642931
2773,"LA 60016",764916.948728502,4071776.31271717
2774,"LA 60748",740106.378095627,4080849.74931693
2775,"LA 60750",759168.691187531,4073493.18936436
2776,"LA 7060",708403.741386279,4018130.56048016
2777,"LA 7085",695567.045312896,4020634.79091693
2778,"LA 7354",709339.760634691,4030867.01444307
2779,"LA 7379",708483.34811388,4022549.13700736
2780,"LA 74633",697878.2839849,4016372.17289305
2781,"LA 7791",710112.389387041,4000131.6979776
2782,"LA 8335",696894.046513095,4029162.83289883
2783,"LA 8365",717782.702910185,4056160.49026614
2784,"LA 85115",757735.248228237,4071614.87842761
2785,"LA 8532",703895.715742037,3998356.92030744
2786,"LA 8609",736902.231068268,4060418.97384967
2787,"Middle",745204.843742803,4058569.41165945
2788,"Mine Canyon",742967.33205381,4070629.23266312
2789,"Morris 42",754971.954652756,4093626.29752386
2790,"Sterling ",766850.227307603,4072693.4100198
2791,"The Gap--San Juan",694727.153271019,4050841.34337586
2792,"Tsukovi",545202.637787715,3970130.98228614
2793,"Yuma Wash--Tucson",494887.409446165,3581163.29854392
2794,"Cactus Forest",467439.127155453,3654576.06346247
2795,"Black Axe",615483.237695351,3864417.79207189
2796,"CARP 43",746577.560479835,3895016.97101742
2797,"CARP 54",741369.441120967,3893115.77069461
2798,"CARP 56",742613.579721645,3898978.54763865
2799,"CARP 76",725995.377844468,3872633.58276412
2800,"CARP 77",732089.97306031,3895469.23403554
2801,"CARP 100",747412.749296322,3896612.25409321
2802,"CARP 107",751688.505316421,3886000.7808648
2803,"CARP 136",751824.761610746,3875849.68326278
2804,"CARP 150",737294.510680705,3882127.25407816
2805,"CARP 154",753370.267560229,3883079.59434539
2806,"CARP 164",734642.480314046,3891326.21664181
2807,"CARP 165",739256.367688149,3892407.1593035
2808,"CARP 166",739462.76706484,3882581.61597364
2809,"CARP 170",748591.455212504,3884551.33482367
2810,"CARP 181",731437.597788766,3892356.5039333
2812,"CARP 195",731721.622418135,3897108.11835676
2813,"CARP 196",739715.785403818,3889928.14914957
2814,"LZ0501",707903.107846051,3898582.8617169
2815,"LZ0512",722874.618443519,3900358.46570686
2816,"LZ0545",709404.824449688,3883218.31718251
2817,"LZ0560",709141.198453948,3886688.55214588
2818,"LZ0561",708389.646590918,3883254.76948984
2819,"LZ0563",716093.380138323,3889636.86263546
2820,"LZ0567",717345.610171303,3885725.21949835
2821,"LZ0568",710086.725135863,3884499.33376491
2822,"LZ0582",712802.343553796,3891249.55865107
2826,"LZ0583",712932.773513839,3892269.85019229
2827,"LZ0719",715765.985121548,3885277.70685397
2829,"LZ0741",721613.07008867,3888413.28439802
2830,"LZ0742",709107.682278499,3898057.69412071
2831,"LZ0754",713190.453028724,3900496.62189059
2832,"LZ0778",705884.821587324,3891795.90762436
2838,"LZ0796",714090.347218037,3891763.09238754
2840,"LZ0797",704936.422098771,3895298.84187542
2842,"LZ0808",712007.629470646,3887285.33162586
2843,"LZ0812",727926.37671639,3889588.83993521
2844,"LZ0853",723077.345223919,3897567.23715901
2845,"LZ1232",739596.250719309,3896580.27542366
2846,"LZ1234",740695.958212644,3875376.76711906
2847,"LZ1243",734304.409652382,3888403.25150777
2848,"LZ1245",741104.540258601,3891780.91234985
2849,"LZ1261",732660.743875325,3889676.97304696
2850,"LZ1266",748157.274725035,3879479.94623944
2851,"LZ1292",742034.04526937,3877802.85529929
2852,"LZ1299",749174.371495083,3868469.73911148
2853,"LZ1301",735518.615560859,3881933.41836476
2854,"LZ1302",740332.711443588,3883591.10481951
2855,"LZ1305",736991.351925045,3871323.50021742
2856,"South Ruin",752773.530632839,3890123.99059409
2857,"LZ1307",734467.210848078,3875008.46989197
2858,"LZ1310",722138.733971685,3872703.89210267
2859,"LZ1314",722991.04435277,3892920.82089823
2860,"LZ1315",729868.396984488,3876761.98853481
2865,"LZ1103",694103.567464471,3848449.05741997
2866,"LA 31601",713510.94602403,3872884.74309079
2867,"LA 31603",735431.957712218,3861052.00733125
2868,"LA 31648",718989.325356603,3879256.95855528
2869,"LA 31650",715107.525779873,3878833.59338604
2870,"LA 31671",718646.921137244,3882179.11557034
2871,"LA 47508",685359.081438377,3916500.00721745
2872,"LA 47515",674249.821836472,3931025.59082486
2873,"LA 47561",677619.693618909,3910442.61205047
2874,"LA 47562",683462.893199444,3919835.64671502
2876,"LA 2347",694144.239021808,3923327.09846802
2877,"LA 47564",677985.956837133,3914786.00513525
2878,"LA 47565",684954.495426908,3904082.39848129
2879,"LA 47567",674633.041905135,3914856.08061701
2880,"LA 47581",682051.105288312,3920700.49169995
2881,"LA 47591",680727.159126744,3912913.5800533
2882,"LA 49588",734598.429920271,3884468.76346011
2883,"LA 49589",721083.237890691,3898244.99343526
2884,"LA 46592",732750.066376001,3877511.62594162
2885,"LA 45593",714760.966598973,3903361.88894841
2886,"LA 43595",724564.170683891,3894597.66411215
2887,"LA 40598",728990.03939274,3899963.19816937
2888,"LA 38600",729606.342638537,3893450.92741905
2890,"FSOP13",729083.988945246,3871844.01870693
2891,"FSOP15",732229.735086933,3861302.37116741
2892,"Dog Head Pueblo",731037.911931515,3858751.34191008
2895,"LA 15623",712687.144051611,3892437.50776477
2896,"LA 15667",722783.395492718,3889819.98205446
2897,"LA 15669",712758.78526707,3893455.2163069
2898,"LA 15671",715427.146403357,3877328.59264463
2899,"LA 15673",723282.612460271,3889677.36069511
2900,"AZ Q:4:21 (ASM)",671560.189544678,3847782.01055042
2901,"AZ Q:4:35 (ASM)",664526.300780743,3862764.86178525
2902,"AZ Q:4:37 (ASM)",659600.481050357,3866660.3880696
2903,"AZ Q:4:38 (ASM)",658034.153301537,3861270.72749138
2904,"AZ Q:4:58 (ASM)",689260.618865386,3858898.73245864
2905,"AZ Q:8:5 (ASM)",664195.88026993,3815594.17516655
2907,"AZ Q:11:33 (ASM)",649169.124223411,3788453.29957809
2908,"Donaldson",664485.837564141,3769195.58561833
2911,"NA 9029",510678.595187873,3845343.09158348
2912,"NA 9050",526146.978189304,3818416.45348251
2915,"Tri-R",736092.272168785,3831180.41536473
2916,"Forestdale Pueblo",582536.255134955,3778125.75331238
2919,"Garden Canyon",573603.478300899,3493207.17007218
2920,"Rillito Fan",486065.255400479,3578423.10897377
2921,"LA 82683",722211.981562793,3900605.05836368
2923,"LA 82762",723131.237712622,3898613.48214112
2924,"LA 85954",718587.921233445,3899922.41640754
2925,"LA 85796",719317.556287393,3888820.4286167
2926,"LA 85989",704974.295124829,3884407.8915032
2927,"LA 86013",721395.198359907,3892941.4962253
2928,"LA 86027",724619.527053729,3899901.15704969
2929,"LA 86028",708989.601314411,3899852.73236729
2930,"LA 86037",708734.843572348,3902620.12492158
2931,"LA 86054",723777.233376324,3895833.6117585
2934,"Padre Canyon Fort",471722.598664671,3887639.07539457
2935,"Youngs Cayon 1",468459.945146203,3897873.65670688
2936,"Youngs Canyon 2",461563.084804848,3889096.05613254
2937,"Youngs Canyon 3",463057.267931387,3891063.14050294
2939,"Black Mountain",793207.323538095,3570714.2442456
2940,"Roadhouse Ruin",430386.950291812,3758461.03419361
2941,"Spur Cross Ranch",418165.443524018,3751892.83001308
2949,"LA 82726",710511.804413989,3885092.75635496
2950,"LA 82740",709694.59216994,3894539.73136939
2951,"LA 82741",719599.536753491,3889498.84716302
2953,"LA 82693",707447.063122734,3897123.36056486
2958,"LA 82743",711985.795754984,3889163.71299684
2959,"LA 82745",709394.064834908,3880853.07621144
2960,"LA 82747",714645.107663915,3877542.26454251
2961,"LA 82748",703535.754516318,3890154.80606213
2962,"LA 82763",703013.135142744,3898336.90221578
2963,"LA 85976",724359.71253109,3883126.00928672
2964,"LA 85977",715110.750194758,3891736.81486808
2975,"LA 86042",706345.910047933,3889485.26020326
2976,"CS 81",731264.413448691,3873498.00294191
2977,"Chodistaas",532118.053318113,3780224.01264113
2978,"Big Neely",712728.725840479,3752089.56330056
2979,"Perry Lawson Site",716364.732922271,3751962.24355565
2980,"Six Rocks",739056.913121685,3882870.42879872
2981,"Veteado Pueblo",742263.574509263,3823800.00275847
2982,"FSOP02 Great Kiva",727529.826400727,3868944.76105112
2983,"LA 31063",733735.285647035,3873027.24229984
2984,"Longacre 28",616941.927407488,3807691.53644666
2985,"Bosson Wash GH",688499.84132041,3890614.207635
2987,"Joyce Well",732374.435290799,3482263.24318556
2988,"Victorio Site",812193.542880595,3708417.23130657
2989,"Pinnacle Ruin",816445.363720551,3707544.45599151
2990,"Fornholt",700098.540312737,3669713.39698072
2991,"Janss",790672.384605765,3637644.81822763
2992,"Stailey",784983.60774219,3647136.19488432
2993,"Disert",792485.083805099,3631838.20175265
2994,"Hilltop House/East Ruin",520489.874028295,3693014.91034222
2995,"Gamalstad",689476.36709632,3660404.53419444
2997,"Casa Mosca",782639.410660222,3851780.63969742
2999,"Dittert Ranch",789003.516040787,3844419.05205272
3000,"LA 102391",776585.125668123,3852145.00028852
3001,"LA 11670",769275.899483293,3858977.43028927
3002,"Las Ventanas",792610.385685071,3875933.94846952
3003,"10 Acre Ruin",636521.735214129,4167182.3401033
3004,"5 Acre Ruin",654323.203923821,4156547.11429875
3005,"Albert Porter",691255.849568322,4143981.43985233
3006,"Allentown",670533.455926627,3900437.31701934
3007,"Andrews",777170.130209297,3930393.82005058
3008,"Andrews Great Kiva AZ",632994.905260369,3902081.74498387
3009,"Ansell Hall",688133.888928488,4169788.25520468
3012,"AR-03-01-02-150",520534.504439816,3819201.72211115
3017,"Arch Canyon",612674.791430712,4161740.56837696
3020,"AZ P:11:124 (ASU)",591997.041973099,3815144.34017912
3021,"AZ P:11:130 (ASU)",573630.918359384,3810275.0134971
3022,"AZ P:11:55 (ASU)",569900.533262685,3800332.01969244
3023,"AZ P:11:57 (ASU)",566634.774132624,3796686.06971823
3024,"AZ P:12:105 (ASU)",578236.258105248,3811733.29422809
3027,"AZ P:12:76 (ASU)",586606.385850966,3821340.54730684
3028,"AZ P:12:99 (ASU)",583848.747167051,3806652.69512683
3030,"AZ P:16:160 (ASM)",587967.85621208,3785678.13461909
3031,"AZ P:16:90 (ASM)",573313.820537373,3778553.48043852
3035,"Bad Dog Ridge",646645.801924661,3930507.19077557
